date,store,product,price,promo,units_sold,revenue
2024-05-28,Store_5,Product_B,11.99,0,195.0,2334.08
2024-05-29,Store_5,Product_B,11.99,0,190.0,2278.28
2024-05-30,Store_5,Product_B,11.99,0,206.0,2468.93
2024-05-31,Store_5,Product_B,11.99,0,188.0,2257.33
2024-06-01,Store_5,Product_B,11.99,0,171.0,2048.75
2024-06-02,Store_5,Product_B,11.99,0,153.0,1840.05
2024-06-03,Store_5,Product_B,11.99,1,217.0,2604.44
2024-06-04,Store_5,Product_B,11.99,0,180.0,2156.05
2024-06-05,Store_5,Product_B,11.99,0,198.0,2374.1
2024-06-06,Store_5,Product_B,11.99,0,194.0,2326.18
2024-06-07,Store_5,Product_B,11.99,0,185.0,2219.03
2024-06-08,Store_5,Product_B,11.99,0,165.0,1976.79
2024-06-09,Store_5,Product_B,11.99,0,167.0,1996.34
2024-06-10,Store_5,Product_B,11.99,0,179.0,2152.03
2024-06-11,Store_5,Product_B,11.99,0,174.0,2085.8
2024-06-12,Store_5,Product_B,11.99,1,215.0,2580.29
2024-06-13,Store_5,Product_B,11.99,0,192.0,2298.77
2024-06-14,Store_5,Product_B,11.99,0,158.0,1892.54
2024-06-15,Store_5,Product_B,11.99,0,165.0,1980.12
2024-06-16,Store_5,Product_B,11.99,0,181.0,2175.87
2024-06-17,Store_5,Product_B,11.99,0,169.0,2028.54
2024-06-18,Store_5,Product_B,11.99,0,206.0,2471.59
2024-06-19,Store_5,Product_B,11.99,1,219.0,2631.61
2024-06-20,Store_5,Product_B,11.99,0,175.0,2099.82
2024-06-21,Store_5,Product_B,11.99,0,168.0,2008.93
2024-06-22,Store_5,Product_B,11.99,1,219.0,2627.48
2024-06-23,Store_5,Product_B,11.99,1,195.0,2335.99
2024-06-24,Store_5,Product_B,11.99,0,176.0,2114.65
2024-06-25,Store_5,Product_B,11.99,0,185.0,2214.96
2024-06-26,Store_5,Product_B,11.99,0,182.0,2187.52
2024-06-27,Store_5,Product_B,11.99,0,173.0,2078.48
2024-06-28,Store_5,Product_B,11.99,0,159.0,1904.36
2024-06-29,Store_5,Product_B,11.99,0,155.0,1862.48
2024-06-30,Store_5,Product_B,11.99,0,171.0,2050.1
2024-07-01,Store_5,Product_B,11.99,0,179.0,2141.73
2024-07-02,Store_5,Product_B,11.99,0,185.0,2218.71
2024-07-03,Store_5,Product_B,11.99,0,188.0,2255.74
2024-07-04,Store_5,Product_B,11.99,0,167.0,1997.58
2024-07-05,Store_5,Product_B,11.99,0,146.0,1753.1
2024-07-06,Store_5,Product_B,11.99,0,153.0,1837.24
2024-07-07,Store_5,Product_B,11.99,0,161.0,1934.01
2024-07-08,Store_5,Product_B,11.99,0,186.0,2224.61
2024-07-09,Store_5,Product_B,11.99,0,182.0,2179.19
2024-07-10,Store_5,Product_B,11.99,0,176.0,2105.18
2024-07-11,Store_5,Product_B,11.99,0,184.0,2203.64
2024-07-12,Store_5,Product_B,11.99,0,158.0,1898.88
2024-07-13,Store_5,Product_B,11.99,1,191.0,2287.05
2024-07-14,Store_5,Product_B,11.99,0,149.0,1788.31
2024-07-15,Store_5,Product_B,11.99,0,175.0,2094.16
2024-07-16,Store_5,Product_B,11.99,0,171.0,2048.69
2024-07-17,Store_5,Product_B,11.99,0,175.0,2094.88
2024-07-18,Store_5,Product_B,11.99,0,157.0,1887.23
2024-07-19,Store_5,Product_B,11.99,0,148.0,1776.81
2024-07-20,Store_5,Product_B,11.99,0,154.0,1849.9
2024-07-21,Store_5,Product_B,11.99,0,156.0,1865.55
2024-07-22,Store_5,Product_B,11.99,0,161.0,1934.97
2024-07-23,Store_5,Product_B,11.99,0,170.0,2043.43
2024-07-24,Store_5,Product_B,11.99,0,176.0,2113.42
2024-07-25,Store_5,Product_B,11.99,0,160.0,1914.49
2024-07-26,Store_5,Product_B,11.99,0,153.0,1832.04
2024-07-27,Store_5,Product_B,11.99,0,136.0,1636.56
2024-07-28,Store_5,Product_B,11.99,0,157.0,1885.13
2024-07-29,Store_5,Product_B,11.99,0,156.0,1871.95
2024-07-30,Store_5,Product_B,11.99,0,168.0,2015.05
2024-07-31,Store_5,Product_B,11.99,0,152.0,1825.7
2024-08-01,Store_5,Product_B,11.99,0,166.0,1988.3
2024-08-02,Store_5,Product_B,11.99,1,172.0,2066.03
2024-08-03,Store_5,Product_B,11.99,0,141.0,1689.45
2024-08-04,Store_5,Product_B,11.99,0,140.0,1679.78
2024-08-05,Store_5,Product_B,11.99,0,158.0,1893.45
2024-08-06,Store_5,Product_B,11.99,0,176.0,2112.89
2024-08-07,Store_5,Product_B,11.99,1,186.0,2231.97
2024-08-08,Store_5,Product_B,11.99,0,164.0,1968.39
2024-08-09,Store_5,Product_B,11.99,0,136.0,1631.95
2024-08-10,Store_5,Product_B,11.99,0,143.0,1710.78
2024-08-11,Store_5,Product_B,11.99,0,137.0,1641.85
2024-08-12,Store_5,Product_B,11.99,0,157.0,1881.34
2024-08-13,Store_5,Product_B,11.99,0,167.0,2005.62
2024-08-14,Store_5,Product_B,11.99,0,166.0,1988.04
2024-08-15,Store_5,Product_B,11.99,0,153.0,1839.4
2024-08-16,Store_5,Product_B,11.99,0,162.0,1943.16
2024-08-17,Store_5,Product_B,11.99,0,125.0,1498.24
2024-08-18,Store_5,Product_B,11.99,0,,1652.25
2024-08-19,Store_5,Product_B,11.99,0,156.0,1870.75
2024-08-20,Store_5,Product_B,11.99,0,165.0,1984.13
2024-08-21,Store_5,Product_B,11.99,0,168.0,2017.38
2024-08-22,Store_5,Product_B,11.99,0,152.0,1821.17
2024-08-23,Store_5,Product_B,11.99,0,145.0,1743.87
2024-08-24,Store_5,Product_B,11.99,0,134.0,1609.5
2024-08-25,Store_5,Product_B,11.99,0,142.0,1705.78
2024-08-26,Store_5,Product_B,11.99,0,154.0,1851.39
2024-08-27,Store_5,Product_B,11.99,0,156.0,1872.52
2024-08-28,Store_5,Product_B,11.99,0,160.0,1914.28
2024-08-29,Store_5,Product_B,11.99,0,152.0,1821.67
2024-08-30,Store_5,Product_B,11.99,0,136.0,1625.38
2024-08-31,Store_5,Product_B,11.99,0,134.0,1603.26
2024-09-01,Store_5,Product_B,11.99,1,181.0,2172.35
2024-09-02,Store_5,Product_B,11.99,1,,2180.53
2024-09-03,Store_5,Product_B,11.99,0,145.0,1741.52
2024-09-04,Store_5,Product_B,11.99,0,163.0,1953.2
2024-09-05,Store_5,Product_B,11.99,0,148.0,1771.33
2024-09-06,Store_5,Product_B,11.99,1,193.0,2313.6
2024-09-07,Store_5,Product_B,11.99,0,136.0,1631.79
2024-09-08,Store_5,Product_B,11.99,0,138.0,1658.07
2024-09-09,Store_5,Product_B,11.99,0,139.0,1666.84
2024-09-10,Store_5,Product_B,11.99,0,159.0,1904.8
2024-09-11,Store_5,Product_B,11.99,1,194.0,2321.23
2024-09-12,Store_5,Product_B,11.99,0,158.0,1888.8
2024-09-13,Store_5,Product_B,11.99,0,148.0,1771.31
2024-09-14,Store_5,Product_B,11.99,0,128.0,1535.45
2024-09-15,Store_5,Product_B,11.99,0,121.0,1454.12
2024-09-16,Store_5,Product_B,11.99,0,149.0,1783.05
2024-09-17,Store_5,Product_B,11.99,0,163.0,1948.87
2024-09-18,Store_5,Product_B,11.99,0,156.0,1875.78
2024-09-19,Store_5,Product_B,11.99,0,159.0,1906.22
2024-09-20,Store_5,Product_B,11.99,0,139.0,1665.36
2024-09-21,Store_5,Product_B,11.99,0,138.0,1652.01
2024-09-22,Store_5,Product_B,11.99,0,137.0,1638.91
2024-09-23,Store_5,Product_B,11.99,0,165.0,1981.44
2024-09-24,Store_5,Product_B,11.99,0,154.0,1844.92
2024-09-25,Store_5,Product_B,11.99,0,148.0,1775.42
2024-09-26,Store_5,Product_B,11.99,0,151.0,1814.2
2024-09-27,Store_5,Product_B,11.99,0,13.0,159.2
2024-09-28,Store_5,Product_B,11.99,0,142.0,1701.67
2024-09-29,Store_5,Product_B,11.99,0,13.0,158.77
2024-09-30,Store_5,Product_B,11.99,0,144.0,1721.32
2024-10-01,Store_5,Product_B,11.99,0,158.0,1889.69
2024-10-02,Store_5,Product_B,11.99,1,210.0,2522.46
2024-10-03,Store_5,Product_B,11.99,0,152.0,1825.94
2024-10-04,Store_5,Product_B,11.99,0,135.0,1613.11
2024-10-05,Store_5,Product_B,11.99,0,150.0,1797.85
2024-10-06,Store_5,Product_B,11.99,0,128.0,1535.51
2024-10-07,Store_5,Product_B,11.99,0,133.0,1594.24
2024-10-08,Store_5,Product_B,11.99,0,161.0,1934.74
2024-10-09,Store_5,Product_B,11.99,0,153.0,1839.91
2024-10-10,Store_5,Product_B,11.99,0,162.0,1943.01
2024-10-11,Store_5,Product_B,11.99,1,156.0,1868.51
2024-10-12,Store_5,Product_B,11.99,0,127.0,1524.35
2024-10-13,Store_5,Product_B,11.99,0,121.0,1448.22
2024-10-14,Store_5,Product_B,11.99,0,152.0,1819.96
2024-10-15,Store_5,Product_B,11.99,0,152.0,1824.68
2024-10-16,Store_5,Product_B,11.99,0,156.0,1865.53
2024-10-17,Store_5,Product_B,11.99,0,150.0,1803.67
2024-10-18,Store_5,Product_B,11.99,0,142.0,1707.6
2024-10-19,Store_5,Product_B,11.99,0,132.0,1582.41
2024-10-20,Store_5,Product_B,11.99,0,144.0,1721.26
2024-10-21,Store_5,Product_B,11.99,0,150.0,1798.77
2024-10-22,Store_5,Product_B,11.99,0,158.0,1900.25
2024-10-23,Store_5,Product_B,11.99,0,174.0,2085.94
2024-10-24,Store_5,Product_B,11.99,0,171.0,2044.63
2024-10-25,Store_5,Product_B,11.99,0,136.0,1635.24
2024-10-26,Store_5,Product_B,11.99,0,143.0,1714.33
2024-10-27,Store_5,Product_B,11.99,0,148.0,1780.06
2024-10-28,Store_5,Product_B,11.99,0,139.0,1666.22
2024-10-29,Store_5,Product_B,11.99,0,162.0,1937.31
2024-10-30,Store_5,Product_B,11.99,0,173.0,2069.12
2024-10-31,Store_5,Product_B,11.99,0,161.0,1933.76
2024-11-01,Store_5,Product_B,11.99,0,138.0,1656.26
2024-11-02,Store_5,Product_B,11.99,0,130.0,1563.35
2024-11-03,Store_5,Product_B,11.99,0,154.0,1844.73
2024-11-04,Store_5,Product_B,11.99,0,142.0,1706.18
2024-11-05,Store_5,Product_B,11.99,0,163.0,1953.78
2024-11-06,Store_5,Product_B,11.99,0,173.0,2077.4
2024-11-07,Store_5,Product_B,11.99,0,175.0,2095.32
2024-11-08,Store_5,Product_B,11.99,0,164.0,1972.23
2024-11-09,Store_5,Product_B,11.99,0,142.0,1699.9
2024-11-10,Store_5,Product_B,11.99,0,147.0,1759.68
2024-11-11,Store_5,Product_B,11.99,0,147.0,1764.31
2024-11-12,Store_5,Product_B,11.99,0,160.0,1917.27
2024-11-13,Store_5,Product_B,11.99,1,210.0,2522.01
2024-11-14,Store_5,Product_B,11.99,0,169.0,2022.82
2024-11-15,Store_5,Product_B,11.99,0,131.0,1574.4
2024-11-16,Store_5,Product_B,11.99,0,144.0,1727.69
2024-11-17,Store_5,Product_B,11.99,0,142.0,1701.56
2024-11-18,Store_5,Product_B,11.99,0,152.0,1819.37
2024-11-19,Store_5,Product_B,11.99,0,179.0,2142.96
2024-11-20,Store_5,Product_B,11.99,0,167.0,2006.17
2024-11-21,Store_5,Product_B,11.99,0,160.0,1914.1
2024-11-22,Store_5,Product_B,11.99,1,175.0,2099.78
2024-11-23,Store_5,Product_B,11.99,0,149.0,1791.15
2024-11-24,Store_5,Product_B,11.99,0,140.0,1676.54
2024-11-25,Store_5,Product_B,11.99,0,155.0,1862.14
2024-11-26,Store_5,Product_B,11.99,0,173.0,2073.24
2024-11-27,Store_5,Product_B,11.99,0,162.0,1944.17
2024-11-28,Store_5,Product_B,11.99,0,158.0,1889.31
2024-11-29,Store_5,Product_B,11.99,0,151.0,1815.16
2024-11-30,Store_5,Product_B,11.99,0,143.0,1712.21
2024-12-01,Store_5,Product_B,11.99,0,146.0,1750.79
2024-12-02,Store_5,Product_B,11.99,0,166.0,1989.94
2024-12-03,Store_5,Product_B,11.99,0,172.0,2059.36
2024-12-04,Store_5,Product_B,11.99,0,180.0,2157.96
2024-12-05,Store_5,Product_B,11.99,0,167.0,2000.54
2024-12-06,Store_5,Product_B,11.99,0,170.0,2043.52
2024-12-07,Store_5,Product_B,11.99,0,138.0,1655.66
2024-12-08,Store_5,Product_B,11.99,0,146.0,1755.84
2024-12-09,Store_5,Product_B,11.99,0,165.0,1979.11
2024-12-10,Store_5,Product_B,11.99,0,173.0,2068.36
2024-12-11,Store_5,Product_B,11.99,0,156.0,1867.66
2024-12-12,Store_5,Product_B,11.99,0,170.0,2037.87
2024-12-13,Store_5,Product_B,11.99,1,219.0,2624.99
2024-12-14,Store_5,Product_B,11.99,0,149.0,1781.84
2024-12-15,Store_5,Product_B,11.99,0,154.0,1843.92
2024-12-16,Store_5,Product_B,11.99,0,160.0,1915.68
2024-12-17,Store_5,Product_B,11.99,1,191.0,2294.62
2024-12-18,Store_5,Product_B,11.99,0,180.0,2158.04
2024-12-19,Store_5,Product_B,11.99,1,218.0,2608.88
2024-12-20,Store_5,Product_B,11.99,0,170.0,2041.4
2024-12-21,Store_5,Product_B,11.99,0,163.0,1951.83
2024-12-22,Store_5,Product_B,11.99,0,154.0,1850.8
2024-12-23,Store_5,Product_B,11.99,0,147.0,1765.99
2024-12-24,Store_5,Product_B,11.99,0,190.0,2277.96
2024-12-25,Store_5,Product_B,11.99,0,186.0,2230.21
2024-12-26,Store_5,Product_B,11.99,0,169.0,2021.32
2024-12-27,Store_5,Product_B,11.99,1,200.0,2395.46
2024-12-28,Store_5,Product_B,11.99,0,149.0,1782.98
2024-12-29,Store_5,Product_B,11.99,0,163.0,1953.68
2024-12-30,Store_5,Product_B,11.99,0,184.0,2202.68
2024-12-31,Store_5,Product_B,11.99,0,181.0,2175.55
2025-01-01,Store_5,Product_B,11.99,0,179.0,2147.56
2025-01-02,Store_5,Product_B,11.99,0,174.0,2083.5
2025-01-03,Store_5,Product_B,11.99,0,168.0,2019.08
2025-01-04,Store_5,Product_B,11.99,0,169.0,2026.73
2025-01-05,Store_5,Product_B,11.99,1,194.0,2328.7
2025-01-06,Store_5,Product_B,11.99,0,184.0,2201.38
2025-01-07,Store_5,Product_B,11.99,0,193.0,2311.88
2025-01-08,Store_5,Product_B,11.99,0,192.0,2307.45
2025-01-09,Store_5,Product_B,11.99,0,177.0,2125.67
2025-01-10,Store_5,Product_B,11.99,0,165.0,1975.65
2025-01-11,Store_5,Product_B,11.99,0,143.0,1712.66
2025-01-12,Store_5,Product_B,11.99,0,166.0,1987.71
2025-01-13,Store_5,Product_B,11.99,1,216.0,2590.58
2025-01-14,Store_5,Product_B,11.99,0,187.0,2243.86
2025-01-15,Store_5,Product_B,11.99,0,196.0,2353.67
2025-01-16,Store_5,Product_B,11.99,0,185.0,2220.57
2025-01-17,Store_5,Product_B,11.99,0,160.0,1921.78
2025-01-18,Store_5,Product_B,11.99,0,159.0,1904.17
2025-01-19,Store_5,Product_B,11.99,1,201.0,2413.82
2025-01-20,Store_5,Product_B,11.99,0,183.0,2194.53
2025-01-21,Store_5,Product_B,11.99,0,201.0,2404.39
2025-01-22,Store_5,Product_B,11.99,0,204.0,2441.82
2025-01-23,Store_5,Product_B,11.99,0,176.0,2110.21
2025-01-24,Store_5,Product_B,11.99,0,176.0,2105.7
2025-01-25,Store_5,Product_B,11.99,0,184.0,2203.26
2025-01-26,Store_5,Product_B,11.99,0,171.0,2050.55
2025-01-27,Store_5,Product_B,11.99,0,186.0,2224.93
2025-01-28,Store_5,Product_B,11.99,0,202.0,2420.62
2025-01-29,Store_5,Product_B,11.99,0,203.0,2439.22
2025-01-30,Store_5,Product_B,11.99,0,201.0,2414.82
2025-01-31,Store_5,Product_B,11.99,0,191.0,2287.76
2025-02-01,Store_5,Product_B,11.99,0,,2181.07
2025-02-02,Store_5,Product_B,11.99,1,217.0,2604.74
2025-02-03,Store_5,Product_B,11.99,0,193.0,2318.3
2025-02-04,Store_5,Product_B,11.99,0,199.0,2389.73
2025-02-05,Store_5,Product_B,11.99,0,212.0,2543.64
2025-02-06,Store_5,Product_B,11.99,0,199.0,2387.95
2025-02-07,Store_5,Product_B,11.99,1,198.0,2376.32
2025-02-08,Store_5,Product_B,11.99,0,171.0,2046.3
2025-02-09,Store_5,Product_B,11.99,0,170.0,2037.89
2025-02-10,Store_5,Product_B,11.99,0,202.0,2421.89
2025-02-11,Store_5,Product_B,11.99,0,215.0,2579.71
2025-02-12,Store_5,Product_B,11.99,0,203.0,2430.34
2025-02-13,Store_5,Product_B,11.99,0,201.0,2407.24
2025-02-14,Store_5,Product_B,11.99,0,198.0,2372.79
2025-02-15,Store_5,Product_B,11.99,0,189.0,2265.54
2025-02-16,Store_5,Product_B,11.99,0,190.0,2276.13
2025-02-17,Store_5,Product_B,11.99,0,199.0,2388.78
2025-02-18,Store_5,Product_B,11.99,1,240.0,2881.63
2025-02-19,Store_5,Product_B,11.99,0,197.0,2357.76
2025-02-20,Store_5,Product_B,11.99,0,191.0,2293.53
2025-02-21,Store_5,Product_B,11.99,0,191.0,2284.67
2025-02-22,Store_5,Product_B,11.99,0,181.0,2173.78
2025-02-23,Store_5,Product_B,11.99,0,174.0,2085.55
2025-02-24,Store_5,Product_B,11.99,0,190.0,2273.4
2025-02-25,Store_5,Product_B,11.99,1,240.0,2878.71
2025-02-26,Store_5,Product_B,11.99,0,216.0,2592.83
2025-02-27,Store_5,Product_B,11.99,1,243.0,2913.93
2025-02-28,Store_5,Product_B,11.99,0,188.0,2250.54
2025-03-01,Store_5,Product_B,11.99,0,190.0,2280.53
2025-03-02,Store_5,Product_B,11.99,0,176.0,2114.25
2025-03-03,Store_5,Product_B,11.99,0,185.0,2217.6
2025-03-04,Store_5,Product_B,11.99,1,242.0,2903.81
2025-03-05,Store_5,Product_B,11.99,0,206.0,2470.97
2025-03-06,Store_5,Product_B,11.99,0,207.0,2476.07
2025-03-07,Store_5,Product_B,11.99,1,226.0,2711.58
2025-03-08,Store_5,Product_B,11.99,0,175.0,2102.9
2025-03-09,Store_5,Product_B,11.99,1,245.0,2934.24
2025-03-10,Store_5,Product_B,11.99,0,179.0,2150.55
2025-03-11,Store_5,Product_B,11.99,0,215.0,2582.21
2025-03-12,Store_5,Product_B,11.99,0,219.0,2620.59
2025-03-13,Store_5,Product_B,11.99,0,199.0,2390.09
2025-03-14,Store_5,Product_B,11.99,0,200.0,2403.91
2025-03-15,Store_5,Product_B,11.99,0,193.0,2310.72
2025-03-16,Store_5,Product_B,11.99,0,190.0,2273.73
2025-03-17,Store_5,Product_B,11.99,0,199.0,2387.18
2025-03-18,Store_5,Product_B,11.99,0,200.0,2396.84
2025-03-19,Store_5,Product_B,11.99,0,211.0,2527.51
2025-03-20,Store_5,Product_B,11.99,0,207.0,2487.14
2025-03-21,Store_5,Product_B,11.99,0,197.0,2360.13
2025-03-22,Store_5,Product_B,11.99,0,184.0,2201.19
2025-03-23,Store_5,Product_B,11.99,0,189.0,2268.49
2025-03-24,Store_5,Product_B,11.99,0,196.0,2346.18
2025-03-25,Store_5,Product_B,11.99,0,723.0,8666.86
2025-03-26,Store_5,Product_B,11.99,0,201.0,2408.39
2025-03-27,Store_5,Product_B,11.99,0,218.0,2618.9
2025-03-28,Store_5,Product_B,11.99,0,193.0,2319.46
2025-03-29,Store_5,Product_B,11.99,0,184.0,2200.17
2025-03-30,Store_5,Product_B,11.99,0,196.0,2350.95
2025-03-31,Store_5,Product_B,11.99,1,244.0,2922.98
2025-04-01,Store_5,Product_B,11.99,1,228.0,2728.95
2025-04-02,Store_5,Product_B,11.99,0,206.0,2468.1
2025-04-03,Store_5,Product_B,11.99,0,199.0,2391.22
2025-04-04,Store_5,Product_B,11.99,0,187.0,2236.84
2025-04-05,Store_5,Product_B,11.99,0,190.0,2272.82
2025-04-06,Store_5,Product_B,11.99,0,190.0,2283.79
2025-04-07,Store_5,Product_B,11.99,0,207.0,2480.44
2025-04-08,Store_5,Product_B,11.99,0,211.0,2534.96
2025-04-09,Store_5,Product_B,11.99,1,249.0,2989.44
2025-04-10,Store_5,Product_B,11.99,0,222.0,2662.41
2025-04-11,Store_5,Product_B,11.99,0,,2387.41
2025-04-12,Store_5,Product_B,11.99,0,185.0,2223.35
2025-04-13,Store_5,Product_B,11.99,0,195.0,2340.44
2025-04-14,Store_5,Product_B,11.99,0,203.0,2432.81
2025-04-15,Store_5,Product_B,11.99,0,220.0,2636.14
2025-04-16,Store_5,Product_B,11.99,0,221.0,2650.14
2025-04-17,Store_5,Product_B,11.99,0,204.0,2449.54
2025-04-18,Store_5,Product_B,11.99,0,196.0,2348.74
2025-04-19,Store_5,Product_B,11.99,0,186.0,2229.91
2025-04-20,Store_5,Product_B,11.99,0,187.0,2236.29
2025-04-21,Store_5,Product_B,11.99,0,203.0,2436.79
2025-04-22,Store_5,Product_B,11.99,0,210.0,2516.96
2025-04-23,Store_5,Product_B,11.99,0,207.0,2486.93
2025-04-24,Store_5,Product_B,11.99,0,202.0,2424.25
2025-04-25,Store_5,Product_B,11.99,0,196.0,2352.2
2025-04-26,Store_5,Product_B,11.99,0,179.0,2141.59
2025-04-27,Store_5,Product_B,11.99,0,187.0,2241.19
2025-04-28,Store_5,Product_B,11.99,0,204.0,2440.58
2025-04-29,Store_5,Product_B,11.99,1,246.0,2953.44
2025-04-30,Store_5,Product_B,11.99,0,215.0,2581.48
2025-05-01,Store_5,Product_B,11.99,1,223.0,2675.99
2025-05-02,Store_5,Product_B,11.99,0,181.0,2172.6
2025-05-03,Store_5,Product_B,11.99,0,182.0,2176.42
2025-05-04,Store_5,Product_B,11.99,0,177.0,2125.14
2025-05-05,Store_5,Product_B,11.99,0,175.0,2102.21
2025-05-06,Store_5,Product_B,11.99,0,200.0,2393.74
2025-05-07,Store_5,Product_B,11.99,0,217.0,2601.41
2025-05-08,Store_5,Product_B,11.99,0,193.0,2310.02
2025-05-09,Store_5,Product_B,11.99,0,182.0,2187.62
2025-05-10,Store_5,Product_B,11.99,0,176.0,2111.66
2025-05-11,Store_5,Product_B,11.99,0,178.0,2130.65
2025-05-12,Store_5,Product_B,11.99,0,188.0,2251.25
2025-05-13,Store_5,Product_B,11.99,0,213.0,2557.69
2025-05-14,Store_5,Product_B,11.99,0,209.0,2507.43
2025-05-15,Store_5,Product_B,11.99,0,203.0,2434.09
2025-05-16,Store_5,Product_B,11.99,0,187.0,2241.2
2025-05-17,Store_5,Product_B,11.99,0,163.0,1959.81
2025-05-18,Store_5,Product_B,11.99,1,214.0,2561.54
2025-05-19,Store_5,Product_B,11.99,0,192.0,2307.25
2025-05-20,Store_5,Product_B,11.99,0,203.0,2434.88
2025-05-21,Store_5,Product_B,11.99,0,201.0,2404.95
2025-05-22,Store_5,Product_B,11.99,0,196.0,2353.7
2025-05-23,Store_5,Product_B,11.99,1,207.0,2485.7
2025-05-24,Store_5,Product_B,11.99,0,173.0,2072.1
2025-05-25,Store_5,Product_B,11.99,1,206.0,2474.13
2025-05-26,Store_5,Product_B,11.99,0,183.0,2199.55
2025-05-27,Store_5,Product_B,11.99,0,199.0,2382.81
2025-05-28,Store_5,Product_B,11.99,0,197.0,2364.59
2025-05-29,Store_5,Product_B,11.99,0,198.0,2375.51
2025-05-30,Store_5,Product_B,11.99,1,241.0,2888.03
2025-05-31,Store_5,Product_B,11.99,0,163.0,1959.13
2025-06-01,Store_5,Product_B,11.99,0,183.0,2190.91
2025-06-02,Store_5,Product_B,11.99,0,176.0,2110.27
2025-06-03,Store_5,Product_B,11.99,1,231.0,2773.09
2025-06-04,Store_5,Product_B,11.99,0,201.0,2406.6
2025-06-05,Store_5,Product_B,11.99,1,232.0,2782.3
2025-06-06,Store_5,Product_B,11.99,0,175.0,2100.1
2025-06-07,Store_5,Product_B,11.99,0,173.0,2072.5
2025-06-08,Store_5,Product_B,11.99,0,166.0,1993.39
2025-06-09,Store_5,Product_B,11.99,0,187.0,2243.43
2025-06-10,Store_5,Product_B,11.99,1,253.0,3033.12
2025-06-11,Store_5,Product_B,11.99,0,209.0,2501.61
2025-06-12,Store_5,Product_B,11.99,0,166.0,1985.18
2025-06-13,Store_5,Product_B,11.99,0,176.0,2114.14
2025-06-14,Store_5,Product_B,11.99,0,175.0,2093.47
2025-06-15,Store_5,Product_B,11.99,0,165.0,1979.63
2025-06-16,Store_5,Product_B,11.99,0,173.0,2074.77
2025-06-17,Store_5,Product_B,11.99,0,186.0,2225.79
2025-06-18,Store_5,Product_B,11.99,0,193.0,2316.9
2025-06-19,Store_5,Product_B,11.99,0,187.0,2243.62
2025-06-20,Store_5,Product_B,11.99,0,168.0,2015.14
2025-06-21,Store_5,Product_B,11.99,0,170.0,2043.11
2025-06-22,Store_5,Product_B,11.99,0,167.0,2007.72
2025-06-23,Store_5,Product_B,11.99,0,172.0,2056.47
2025-06-24,Store_5,Product_B,11.99,0,,2360.23
2025-06-25,Store_5,Product_B,11.99,0,202.0,2420.77
2025-06-26,Store_5,Product_B,11.99,0,180.0,2153.6
2025-06-27,Store_5,Product_B,11.99,0,167.0,1996.45
2025-06-28,Store_5,Product_B,11.99,1,195.0,2339.56
2025-06-29,Store_5,Product_B,11.99,0,158.0,1888.59
2025-06-30,Store_5,Product_B,11.99,0,165.0,1977.12
2023-01-01,Store_5,Product_C,25.72,0,163.0,4189.08
2023-01-02,Store_5,Product_C,25.72,1,214.0,5509.58
2023-01-03,Store_5,Product_C,25.72,1,224.0,5760.12
2023-01-04,Store_5,Product_C,25.72,1,226.0,5807.77
2023-01-05,Store_5,Product_C,25.72,0,167.0,4299.69
2023-01-06,Store_5,Product_C,25.72,0,162.0,4170.21
2023-01-07,Store_5,Product_C,25.72,1,193.0,4966.68
2023-01-08,Store_5,Product_C,25.72,0,158.0,4059.21
2023-01-09,Store_5,Product_C,25.72,0,179.0,4603.86
2023-01-10,Store_5,Product_C,25.72,0,189.0,4861.94
2023-01-11,Store_5,Product_C,25.72,0,193.0,4969.61
2023-01-12,Store_5,Product_C,25.72,0,171.0,4389.55
2023-01-13,Store_5,Product_C,25.72,0,181.0,4663.43
2023-01-14,Store_5,Product_C,25.72,0,178.0,4590.72
2023-01-15,Store_5,Product_C,25.72,0,145.0,3739.02
2023-01-16,Store_5,Product_C,25.72,0,180.0,4632.38
2023-01-17,Store_5,Product_C,25.72,0,195.0,5014.48
2023-01-18,Store_5,Product_C,25.72,1,227.0,5839.98
2023-01-19,Store_5,Product_C,25.72,0,184.0,4727.06
2023-01-20,Store_5,Product_C,25.72,0,177.0,4558.98
2023-01-21,Store_5,Product_C,25.72,0,172.0,4418.31
2023-01-22,Store_5,Product_C,25.72,0,175.0,4502.29
2023-01-23,Store_5,Product_C,25.72,0,190.0,4878.12
2023-01-24,Store_5,Product_C,25.72,0,200.0,5140.18
2023-01-25,Store_5,Product_C,25.72,1,252.0,6475.34
2023-01-26,Store_5,Product_C,25.72,0,196.0,5039.5
2023-01-27,Store_5,Product_C,25.72,1,230.0,5904.55
2023-01-28,Store_5,Product_C,25.72,0,178.0,4585.01
2023-01-29,Store_5,Product_C,25.72,0,188.0,4839.7
2023-01-30,Store_5,Product_C,25.72,0,189.0,4856.02
2023-01-31,Store_5,Product_C,25.72,0,205.0,5273.72
2023-02-01,Store_5,Product_C,25.72,0,205.0,5281.97
2023-02-02,Store_5,Product_C,25.72,0,181.0,4647.25
2023-02-03,Store_5,Product_C,25.72,0,172.0,4411.94
2023-02-04,Store_5,Product_C,25.72,0,176.0,4526.03
2023-02-05,Store_5,Product_C,25.72,0,173.0,4446.35
2023-02-06,Store_5,Product_C,25.72,0,183.0,4697.57
2023-02-07,Store_5,Product_C,25.72,0,200.0,5141.23
